EPA ID,Site Name,City,County,State,Street Address,Zip Code,Region,NPL Status,Partial NPL Deletion,Superfund Alternative Approach,Site-wide Ready for Anticipated Use,Human Exposure Under Control,Groundwater Migration Under Control,Construction Complete,Construction Completion Date,Non-NPL Status Category,Non-NPL Status Subcategory,Non-NPL Status,Site Status,Site Type,Site Type Subcategory,Federal Agency,Native American Interest (NAI),Indian Entity (NAI Status),HRS Score,Federal Facility Indicator,Alias/Alternative Site Name,Non-NPL Status Date,Superfund Site Profile Page URL,RCRA Handler ID - RCRA Handler Name
INT190010876,INTERNATIONAL MINERALS (E. PLANT),TERRE HAUTE,VIGO,IN,LOCKPORT RD, 47802 ,R05,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,6/22/1988,,,,Active,Manufacturing/Processing/Maintenance,Chemicals and allied products,,No,,,No,"IMC TERRE HAUTE EAST PLT, INTERNATIONAL MINERALS CORP - EAST PLANT, TERRE HAUTE EAST PLT, INTERNATIONAL MINERALS (E. PLANT), IMC TERRE HAUTE EAST PLT, INTERNATIONAL MINERALS (E. PLANT), IMC TERRE HAUTE EAST PLANT, IMC TERRE HAUTE EAST PLT",[Blank Date],www.epa.gov/superfund/international-minerals-east,
SCD003350493,INTERNATIONAL MINERALS AND CHEMICALS (IMC),SPARTANBURG,SPARTANBURG,SC,515 NORTH STREET EXT., 29302 ,R04,Not NPL,No,Yes,Yes,Yes,Yes,Yes,8/8/2018,Referred to Cleanup Program,Long-term Cleanup Attention Needed/Ongoing under EPA Enforcement Authority,Remedial Activities Under EPA Enforcement,Active,Manufacturing/Processing/Maintenance,Chemicals and allied products,,No,,,No,INTERNATIONAL MINERALS AND CHEMICALS,4/11/2003,www.epa.gov/superfund/imc,
UTD093120921,INTERNATIONAL SMELTING AND REFINING,TOOELE,TOOELE,UT,2.5 MILES NE OF TOOELE, 84074 ,R08,Deleted NPL,Yes,No,No,Insufficient Data,Yes,Yes,9/27/2007,,,,Active,Manufacturing/Processing/Maintenance,Primary metals/mineral processing,,No,,,No,"CARR FORK OPERATIONS, INTERNATIONAL SMELTER, INTERNATIONAL SMELTER, INTERNATIONAL SMELTING AND REFINING, INTERNATIONAL SMELTING AND REFINING, ANACONDA COPPER CO - CARR FORK OPER",10/1/1984,www.epa.gov/superfund/international-smelting,
CAD041472341,INTERSIL INC./SIEMENS COMPONENTS,CUPERTINO,SANTA CLARA,CA,10900 N TANTAU AVE/19000 HOMESTEAD RD, 95014 ,R09,Final NPL,No,No,No,Yes,Yes,Yes,9/8/1992,,,,Active,Manufacturing/Processing/Maintenance,Electronic/electrical equipment,,No,,28.9,No,"INTERSIL INC./SIEMENS COMPONENTS, INTERSIL INC/SIEMENS COMPONENTS, INTERSIL INC./SIEMENS COMPONENTS, INTERSIL/SIEMENS",[Blank Date],www.epa.gov/superfund/intersil-siemens,
ALD041906173,INTERSTATE LEAD CO. (ILCO),LEEDS,JEFFERSON,AL,"8551 Borden Ave. SE,", 35094 ,R04,Final NPL,No,No,No,Yes,Yes,Yes,9/30/2014,,,,Active,"Recycling, Manufacturing/Processing/Maintenance, Waste Management, Multiple","Industrial waste landfill, Batteries/scrap metals/secondary smelting/precious metal recovery, Primary metals/mineral processing, Multiple",,No,,42.86,No,"ILCO LEEDS CITY LANDFILL, ILCO, ILCO GULF STATION SITE, ILCO/CHURCH OF GOD, INTERSTATE LEAD CO (ILCO), INTERSTATE LEAD CO. (ILCO), INTERSTATE LEAD CO (ILCO), ILCO LEEDS CITY LANDILL, ILCO J&L FABRICATING SITE",8/29/1985,www.epa.gov/superfund/interstate-lead,
ILT180011975,"INTERSTATE POLLUTION CONTROL, INC.",ROCKFORD,WINNEBAGO,IL,NW OF MAGNOLIA & PEOPLES AVE, 61109 ,R05,Final NPL,No,No,No,Yes,Yes,Yes,9/6/2006,,,,Active,Waste Management,Industrial waste facility (non-generator),,No,,46.01,No,"INTERSTATE POLLUTION CONTROL INC, INTERSTATE POLLUTION CONTROL, INC., INTERSTATE POLLUTION CONTROL INC, ROTO ROOTER SERV INC, INTERSTATE POLLUTION CONTROL INC, INTERSTATE POLLUTION CONTROL, INC",4/1/1981,www.epa.gov/superfund/interstate-pollution-control,
MID980794416,IONIA CITY LANDFILL,IONIA,IONIA,MI,CLEVELAND STREET, 48846 ,R05,Final NPL,No,No,Yes,Yes,Yes,Yes,9/28/2000,,,,Active,Waste Management,Co-disposal landfill (municipal and industrial),,No,,31.31,No,"IONIA CITY LDFL, IONIA CITY LANDFILL, IONIA CITY LDFL",[Blank Date],www.epa.gov/superfund/ionia-city-landfill,
IA7213820445,IOWA ARMY AMMUNITION PLANT,MIDDLETOWN,DES MOINES,IA,HWY 79 OFF MIDDLETOWN RD, 52638 ,R07,Final NPL,No,No,No,Yes,Yes,No,,,,,Active,Manufacturing/Processing/Maintenance,Ordnance production,Department of Defense,No,,29.73,Yes,"IOWA ARMY AMMUNITION PLANT (F), IOWA ARMY AMMUNITION PLANT",[Blank Date],www.epa.gov/superfund/iowaarmyammunition,IA7213820445 - IOWA ARMY AMMUNITION PLANT; IAR000005876 - ADVANCED ENVIRONMENTAL TECHNOLOGY
IAD984591172,IOWA CITY FMGP,IOWA CITY,JOHNSON,IA,505 E BURLINGTON ST, 52240 ,R07,Not NPL,No,Yes,Yes,Yes,Yes,Yes,8/2/2010,Referred to Cleanup Program,Long-term Cleanup Attention Needed/Ongoing under EPA Enforcement Authority,Remedial Activities Under EPA Enforcement,Active,Manufacturing/Processing/Maintenance,Coal gasification,,No,,,No,"TRI-CITY RAILWAY & LIGHT, IOWA CITY COAL GAS, IOWA - ILLINOIS MANOR",7/22/2003,www.epa.gov/superfund/Iowacityfmgp,
NED986373678,IOWA-NEBRASKA LIGHT & POWER CO,NORFOLK,MADISON,NE,102-104 SOUTH 7TH STREET, 68701 ,R07,Final NPL,No,No,No,Yes,No,No,,,,,Active,Manufacturing/Processing/Maintenance,Coal gasification,,No,,40.8,No,,9/30/2015,www.epa.gov/superfund/IowaNebraskaLightandPowerCo,
MAD051787323,IRON HORSE PARK,BILLERICA,MIDDLESEX,MA,HIGH ST, 01862 ,R01,Final NPL,No,No,No,Yes,Yes,Yes,9/12/2022,,,,Active,Waste Management,Industrial waste facility (non-generator),,No,,42.93,No,"IRON HORSE PARK /JOHN MANVILLE DUMP, IRON HORSE PARK, IRON HORSE PARK /R S I INC DUMP, BOSTON AND MAINE R R",9/1/1984,www.epa.gov/superfund/ironhorse,
AZ0000309013,IRON KING MINE - HUMBOLDT SMELTER,DEWEY-HUMBOLDT,YAVAPAI,AZ,"PARTS OF SECS 15,16&22, TWP 13N, RNG 1E", 86327 ,R09,Final NPL,No,No,No,No,Yes,No,,,,,Active,"Manufacturing/Processing/Maintenance, Waste Management, Mining, Recycling","Primary metals/mineral processing, Mine tailings disposal, Mining and Mineral Processing/Smelting, Batteries/scrap metals/secondary smelting/precious metal recovery",,No,,52.69,No,"IRONITE PRODUCTS CO, IRONITE PRODUCTS FACILITY, HUMBOLDT SMELTER, IRON KING MINE - HUMBOLDT SMELTER, IRON KING MINE AND TAILINGS, IRON KING MINE & TAILINGS",7/25/1994,www.epa.gov/superfund/ironkingmine,
CAD980498612,IRON MOUNTAIN MINE,REDDING,SHASTA,CA,OFF HWY 299 9 MI NW OF, 96001 ,R09,Final NPL,No,No,No,Yes,No,No,,,,,Active,Mining,Metals,,Yes,"Yocha Dehe Wintun Nation, California(Current)",56.16,No,"IRON MOUNTAIN MINE, I M M",[Blank Date],www.epa.gov/superfund/ironmountainmine,
VID980651095,ISLAND CHEMICAL CORP/VIRGIN ISLANDS CHEMICAL CORP.,CHRISTIANSTED,ST. CROIX,VI,MELVIN-EVANS HIGHWAY (ROUTE 66), 00820 ,R02,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,3/24/2004,,,,Active,Manufacturing/Processing/Maintenance,Chemicals and allied products,,No,,,No,"ISLAND CHEMICAL CORP/V.I. CHEMICAL CORP, ISLAND CHEMICAL CORP, ISLAND CHEMICAL CORP/VIRGIN ISLANDS CHEMICAL CORP., MCKESSON ENVIRO SYSTEMS, SAFETY CLEAN, V.I. CHEMICAL, ISLAND CHEMICAL CORP / VI CHEMICAL CORP, ISLAND CHEMICAL CORP/V.I. CHEMICAL CORP, VI CHEMICAL, VI CHEMICAL (VID988266268)",[Blank Date],www.epa.gov/superfund/island-chemical,
NYD980506901,ISLIP MUNICIPAL SANITARY LANDFILL,ISLIP,SUFFOLK,NY,BLYDENBURG RD/LG ISLAND MOTOR, 11751 ,R02,Final NPL,No,No,Yes,Yes,Yes,Yes,4/8/1998,,,,Active,Waste Management,Co-disposal landfill (municipal and industrial),,No,,33.39,No,"ISLIP MUNICIPAL SANITARY LANDFILL, ISLIP MUNICIPAL SANITARY LANDFILL, BLYDENBURGH ROAD LANDFILL",10/1/1978,www.epa.gov/superfund/islip-landfill,
FLD043047653,"ITT-THOMPSON INDUSTRIES, INC",MADISON,MADISON,FL,800 LIVINGSTON STREET, 32340 ,R04,Not NPL,No,Yes,Yes,Yes,Yes,Yes,9/21/2017,Referred to Cleanup Program,Long-term Cleanup Attention Needed/Ongoing under EPA Enforcement Authority,Remedial Activities Under EPA Enforcement,Active,Manufacturing/Processing/Maintenance,Metal fabrication/finishing/coating and allied industries,,No,,,No,"ITT THOMPSON INDUSTRIES, INC.",4/11/2003,www.epa.gov/superfund/itt-thompson-industries,
MID980609440,J & L LANDFILL,ROCHESTER HILLS,OAKLAND,MI,HAMLIN RD, 48307 ,R05,Final NPL,No,No,Yes,Yes,Yes,Yes,9/30/1997,,,,Active,Waste Management,Industrial waste landfill,,No,,31.65,No,"J & L LDFL, J & L LDFL, J & L LDFL, J & L LANDFILL, J & L LANDFILL, AVON TWP LDFL AKA J & L SITE",6/1/1981,www.epa.gov/superfund/jl-landfill,
ORD009032400,J. H. BAXTER,EUGENE,LANE,OR,3494 Roosevelt Blvd, 97402 ,R10,Proposed NPL,No,No,No,Status Unavailable,Status Unavailable,No,,,,,Active,Other,Other,,No,,31.7,No,J H BAXTER,[Blank Date],,ORD009032400 - J H BAXTER & CO EUGENE
CAD000625731,J.H. BAXTER & CO.,WEED,SISKIYOU,CA,422 MILL ST, 96094 ,R09,Final NPL,No,No,Yes,Yes,Yes,Yes,9/14/2001,,,,Active,Manufacturing/Processing/Maintenance,Lumber and wood products/wood preserving/treatment,,No,,34.78,No,"J.H. BAXTER & CO., BAXTER, INTERNATIONAL PAPER, J H BAXTER & CO (WEED), ROSEBURG FOREST PRODUCTS, JH BAXTER & CO (WEED), J.H. BAXTER & CO",11/1/1980,www.epa.gov/superfund/jhbaxter,
NMN000607033,JACKPILE-PAGUATE URANIUM MINE,LAGUNA PUEBLO,CIBOLA,NM,"SR279 NEAR PAGUATE, LAGUNA PUEBLO", 87040 ,R06,Final NPL,No,No,No,Insufficient Data,Insufficient Data,No,,,,,Active,Mining,Metals,,Yes,"Pueblo of Laguna, New Mexico(Current)",50,No,JACKPILE-PAGUATE URANIUM MINE,10/6/2009,www.epa.gov/superfund/jackpile-paguate,
PAD980829493,"JACKS CREEK/SITKIN SMELTING & REFINING, INC.",MAITLAND,MIFFLIN,PA,PO BOX 708, 17044 ,R03,Final NPL,No,No,Yes,Yes,Yes,Yes,12/23/2004,,,,Active,Manufacturing/Processing/Maintenance,Primary metals/mineral processing,,No,,40.37,No,"JACK'S CREEK, JACKS CREEK/SITKIN SMELTING AND REFINERY, JACKS CREEK/SITKIN SMELTING & REFINING, INC., JACK'S CREEK/SITKIN SMELTING, SITKIN SMELTING *",3/1/1983,www.epa.gov/superfund/jackscreek,
PAD001222025,"JACKSON CERAMIX, INC",FALLS CREEK,JEFFERSON,PA,ROUTE 950, 15840 ,R03,Final NPL,Yes,No,No,No,Yes,No,,,,,Active,"Manufacturing/Processing/Maintenance, Manufacturing/Processing/Maintenance","Metal fabrication/finishing/coating and allied industries, Other",,No,,,No,"JACKSON CERAMIX INC, JACKSON CERAMIX, JACKSON CERAMIX INC, JACKSON CERAMICS, INC",2/6/1986,www.epa.gov/superfund/jacksonceramix,
WA3170090044,JACKSON PARK HOUSING COMPLEX (USNAVY),KITSAP COUNTY,KITSAP,WA,Postal Address is unavailable for the Site, 98312 ,R10,Final NPL,No,No,No,Yes,Yes,No,,,,,Active,Other,Military/Other Ordinance,Department of Defense,Yes,Suquamish Indian Tribe of the Port Madison Reservation(Current),50,Yes,"JACKSON PARK HOUSING COMPLEX (USNAVY), USNAVY JACKSON PARK HOUSING COMPLEX, JACKSON PARK LANDFILL, JACKSON PARK HOUSING COMPLEX (USNAVY), JACKSON PARK HOUSING COMPLEX (USNAVY), USNAVY JACKSON PARK HOUSING COMPLEX, JACKSON PARK HOUSING, JACKSON PARK HOUSING COMPLEX (USNAVY)",[Blank Date],www.epa.gov/superfund/jackson-park,
NYD001344456,JACKSON STEEL,MINEOLA/NORTH HEMPSTEAD,NASSAU,NY,435 FIRST STREET, 11501 ,R02,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,8/30/2007,,,,Active,Manufacturing/Processing/Maintenance,Metal fabrication/finishing/coating and allied industries,,No,,,No,"JACKSON STEEL, JACKSON STEEL",[Blank Date],www.epa.gov/superfund/jackson-steel,
NJD980505283,JACKSON TOWNSHIP LANDFILL,JACKSON TOWNSHIP,OCEAN,NJ,LAKEHURST AVENUE, 08527 ,R02,Deleted NPL,Yes,No,Yes,Yes,Not a Groundwater Site,Yes,9/27/1994,,,,Active,Waste Management,Co-disposal landfill (municipal and industrial),,No,,,No,"JACKSON TWP LF, JACKSON TOWNSHIP LANDFILL, JACKSON TOWNSHIP MUNICIPAL LANDFILL, JACKSON TWP MUNICIPAL LF, JACKSON TOWNSHIP LANDFILL",[Blank Date],www.epa.gov/superfund/jackson-township-landfill,
FLSFN0407002,JACKSONVILLE ASH SITE,JACKSONVILLE,DUVAL,FL,1093 WEST 6TH STREET, 32209 ,R04,Not NPL,No,Yes,No,No,Yes,No,,Referred to Cleanup Program,Long-term Cleanup Attention Needed/Ongoing under EPA Enforcement Authority,Remedial Activities Under EPA Enforcement,Active,Waste Management,Municipal solid waste landfill,,No,,,No,,2/3/2005,www.epa.gov/superfund/jacksonville-ash,
ARD980809941,JACKSONVILLE MUNICIPAL LANDFILL,JACKSONVILLE,LONOKE,AR,GRAHAM RD, 72076 ,R06,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,9/25/1995,,,,Active,Waste Management,Co-disposal landfill (municipal and industrial),,No,,,No,"JACKSONVILLE MUNICIPAL LANDFILL, JACKSONVILLE MUNICIPAL LANDFILL",5/1/1983,www.epa.gov/superfund/jacksonville-municipal-landfill,
FL6170024412,JACKSONVILLE NAVAL AIR STATION,JACKSONVILLE,DUVAL,FL,NAS BLDG 826, 32212 ,R04,Final NPL,No,No,No,Yes,Yes,No,,,,,Active,Other,Military/Other Ordinance,Department of Defense,No,,32.08,Yes,"USN NAS JACKSONVILLE, USN JACKSONVILLE AIR STATION, JACKSONVILLE NAVAL AIR STATION, SITES 1,2,3 ABANDONED OIL & SOLVENT PITS, SITE 4, TRANSFORMER STORAGE AREA, USN NAS JACKSONVILLE, JACKSONVILLE NAVAL AIR STATION",[Blank Date],www.epa.gov/superfund/jacksonville-naval-air-station,FL6170024412 - JACKSONVILLE NAS
UT0002391472,JACOBS SMELTER,STOCKTON,TOOELE,UT,NEAR INTERSECTION OF SMITH & JOHNSON STS, 84071 ,R08,Final NPL,Yes,No,No,No,Not a Groundwater Site,No,,,,,Active,Manufacturing/Processing/Maintenance,Primary metals/mineral processing,,No,,,No,"STOCKTON SMELTERS, JACOBS SMELTER, JACOBS SMELTER SITE",5/24/1995,www.epa.gov/superfund/jacobs-smelter,
INN000508142,JACOBSVILLE NEIGHBORHOOD SOIL CONTAMINATION,EVANSVILLE,VANDERBURGH,IN,MAIN AND ILLINOIS, 47710 ,R05,Final NPL,Yes,No,No,No,Not a Groundwater Site,No,,,,,Active,"Other, Manufacturing/Processing/Maintenance, Other","Metal fabrication/finishing/coating and allied industries, Residential, Other",Environmental Protection Agency,No,,35.52,No,"SHARPE SHOT WORKS (FORMER), ADVANCE STOVE WORKS (FORMER), NEWTON KELSAY (FORMER), BLOUNT PLOW WORKS (FORMER), JACKSONVILLE NEIGHBORHOOD SOIL CONTAMINATION, BLOUNT PLOW WORKS (FORMER), JACOBSVILLE NEIGHBORHOOD SOIL CONT., JACOBSVILLE NEIGHBORHOOD SOIL CONTAMINAT",2/1/2001,www.epa.gov/superfund/jacobsville-neighborhood-soil,
NCD980729602,JADCO-HUGHES FACILITY,BELMONT,GASTON,NC,NC HWY 2035, 28012 ,R04,Final NPL,No,No,No,Yes,Yes,Yes,12/19/1996,,,,Active,Recycling,"Chemicals/chemical waste (e.g., solvent recovery)",,No,,42,No,"JADCO, JADCO-HUGHES, JADCO-HUGHES FACILITY",[Blank Date],www.epa.gov/superfund/jadco-hughes-facility,
WID000712950,JANESVILLE ASH BEDS,JANESVILLE,ROCK,WI,BLACK BRIDGE RD, 53545 ,R05,Final NPL,No,No,Yes,Yes,Yes,Yes,9/18/1997,,,,Active,Waste Management,Industrial waste facility (non-generator),,No,,57.9,No,"JANESVILLE ASH BEDS, JANESVILLE DISPOSAL FACILITIES, JANESVILLE ASH BEDS",5/1/1983,www.epa.gov/superfund/janesville-ash-beds,
WID980614044,JANESVILLE OLD LANDFILL,JANESVILLE,ROCK,WI,BLACK BRIDGE ROAD, 53545 ,R05,Final NPL,No,No,Yes,Yes,Yes,Yes,9/18/1997,,,,Active,Waste Management,Co-disposal landfill (municipal and industrial),,No,,57.93,No,"JANESVILLE OLD LDFL, JANESVILLE DISPOSAL FACILITIES, JANESVILLE OLD LANDFILL, JANESVILLE OLD LDFL, JANESVILLE OLD LDFL",6/1/1981,www.epa.gov/superfund/janesville-landfill,
VTD048141741,"JARD COMPANY, INC.",BENNINGTON,BENNINGTON,VT,259 BOWEN ROAD, 05201 ,R01,Final NPL,No,No,No,No,Insufficient Data,No,,,,,Active,Manufacturing/Processing/Maintenance,Electronic/electrical equipment,,No,,58.31,No,"JARD COMPANY INC, JARD COMPANY",5/12/2014,www.epa.gov/superfund/jard,
CAD009103318,JASCO CHEMICAL CORP.,MOUNTAIN VIEW,SANTA CLARA,CA,1710 VILLA ST, 94041 ,R09,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,9/20/2002,,,,Active,Manufacturing/Processing/Maintenance,Chemicals and allied products,,No,,,No,"JASCO CHEMICAL CORP (1710 VILLA ST, MT V, JASCO CHEMICAL CORP, SILVER AVENUE ROAD, JASCO CHEMICAL CORP.",[Blank Date],www.epa.gov/superfund/jasco,
TXD008096240,JASPER CREOSOTING COMPANY INC.,JASPER,JASPER,TX,600 NORTH MCQUEEN STREET BOX 6021, 75951 ,R06,Final NPL,No,No,Yes,Yes,Yes,Yes,9/12/2008,,,,Active,Manufacturing/Processing/Maintenance,Lumber and wood products/wood preserving/treatment,,No,,50,No,"JASPER CREOSOTING COMPANY INC., JASPER CREOSOTING CO., INC., JASPER CREOSOTING COMPANY INC",7/1/1985,www.epa.gov/superfund/jasper-creosoting-company,
ILD006282479,JENNISON-WRIGHT CORPORATION,GRANITE CITY,MADISON,IL,900 WEST 22ND ST, 62040 ,R05,Final NPL,No,No,No,Yes,No,Yes,9/28/2009,,,,Active,Manufacturing/Processing/Maintenance,Lumber and wood products/wood preserving/treatment,,No,,40.3,No,"JENNSION WRIGHT CORPORATION, JENNISON-WRIGHT CORPORATION, JENNSION WRIGHT CORP, JENNISON-WRIGHT CORPORATION, JENNISON WRIGHT CORP",[Blank Date],www.epa.gov/superfund/jennison-wright,
CAD008339467,JERVIS B. WEBB CO.,SOUTH GATE,LOS ANGELES,CA,9301 RAYO AVE AND 5030 FIRESTONE BLVD, 90280 ,R09,Final NPL,No,No,No,Insufficient Data,Insufficient Data,No,,,,,Active,Manufacturing/Processing/Maintenance,Metal fabrication/finishing/coating and allied industries,,No,,45.76,No,"JERVIS B WEBB CO, JERVIS B. WEBB CO.",[Blank Date],www.epa.gov/superfund/jerviswebb,
CA9800013030,JET PROPULSION LABORATORY (NASA),PASADENA,LOS ANGELES,CA,4800 OAK GROVE DR, 91109 ,R09,Final NPL,No,No,Yes,Yes,Yes,Yes,9/14/2020,,,,Active,Other,"Research, development, and testing facility",National Aeronautics and Space Administration,No,,50,Yes,"NASA JPL, JET PROPULSION LABORATORY, NASA JET PROPULSION LABORATORY, JET PROPULSION LABORATORY (NASA)",5/1/1988,www.epa.gov/superfund/jetpropulsionlab,
NCD122263825,JFD ELECTRONICS/CHANNEL MASTER,OXFORD,GRANVILLE,NC,INDUSTRY DRIVE, 27565 ,R04,Final NPL,No,No,No,Yes,Yes,Yes,9/29/2000,,,,Active,Manufacturing/Processing/Maintenance,Electronic/electrical equipment,,No,,39.03,No,"JFD ELECTRONICS/CHANNEL MASTER, JFD ELECTRONICS/CHANNEL MASTER",[Blank Date],www.epa.gov/superfund/jfd-electronics-channel-master,
CAD980737613,JIBBOOM JUNKYARD,SACRAMENTO,SACRAMENTO,CA,240 - 260 JIBBOOM ST, 95814 ,R09,Deleted NPL,Yes,No,Yes,Yes,Not a Groundwater Site,Yes,3/31/1988,,,,Active,Recycling,Batteries/scrap metals/secondary smelting/precious metal recovery,,No,,,No,"JIBBOOM JUNKYARD, ASSOCIATED METALS, CITY OF SACRAMENTO DUMP, PG&E POWER PLANT",[Blank Date],www.epa.gov/superfund/jibboomjunkyard,
NJD097400998,JIS LANDFILL,SOUTH BRUNSWICK,MIDDLESEX,NJ,901-999 CRANBURY SOUTH RIVER ROAD, 08831 ,R02,Final NPL,No,No,Yes,Yes,Yes,Yes,9/29/2009,,,,Active,Waste Management,Co-disposal landfill (municipal and industrial),,No,,45.14,No,"JIS LANDFILL, JIS LANDFILL, JONES INDUSTRIAL SERVICES INC, JIS LANDFILL, JIS LANDFILL, JONES INDUSTRIAL SERVICES, INC., JIS LANDFILL",[Blank Date],www.epa.gov/superfund/jis-landfill,
FLN000410232,JJ SEIFERT MACHINE,RUSKIN,HILLSBOROUGH,FL,4202-4212 OLD US HIGHWAY 41, 33570 ,R04,Final NPL,No,No,Yes,Yes,Yes,Yes,6/14/2016,,,,Active,Manufacturing/Processing/Maintenance,Electronic/electrical equipment,,No,,50,No,JJ SEIFERT MACHINE,1/1/2008,www.epa.gov/superfund/jj-seifert-machine,
IAD005291182,JOHN DEERE (OTTUMWA WORKS LANDFILLS),OTTUMWA,WAPELLO,IA,VINE & MADISON, 52501 ,R07,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,8/28/1992,,,,Active,Manufacturing/Processing/Maintenance,Other,,No,,,No,"DEERE JOHN OTTUMWA WORKS (FINDS), JOHN JOHN DEERE (OTTUMWA WORKS LANDFILL), JOHN DEERE (OTTUMWA WORKS LANDFILL), JOHN DEERE (OTTUMWA WORKS LANDFILLS)",[Blank Date],www.epa.gov/superfund/johndeereottumwa,
KSD980631980,JOHNS' SLUDGE POND,WICHITA,SEDGWICK,KS,29TH ST NE OF HYDRAULIC, 67212 ,R07,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,1/31/1991,,,,Active,Waste Management,Industrial waste facility (non-generator),,No,,,No,"JOHNS' SLUDGE POND, JOHNS OIL SLUDGE PIT, JOHNS' SLUDGE POND, JOHNS SLUDGE POND",[Blank Date],www.epa.gov/superfund/johnssludgepond,
ILD005443544,JOHNS-MANVILLE CORP.,WAUKEGAN,LAKE,IL,E GREENWOOD AVE, 60085 ,R05,Final NPL,No,No,No,Yes,Insufficient Data,Yes,12/31/1991,,,,Active,Waste Management,Industrial waste landfill,,No,,38.2,No,"JOHNS MANVILLE, JOHNS-MANVILLE CORP., JOHNS MANVILLE, JOHNS MANVILLE",[Blank Date],www.epa.gov/superfund/johns-manville,
NYD980506927,JOHNSTOWN CITY LANDFILL,TOWN OF JOHNSTOWN,FULTON,NY,W FULTON S EXT, 12095 ,R02,Final NPL,No,No,Yes,Yes,Yes,Yes,9/29/1997,,,,Active,Waste Management,Co-disposal landfill (municipal and industrial),,No,,48.36,No,"JOHNSTOWN CITY LANDFILL, JOHNSTOWN CITY LANDFILL, JOHNSTOWN CITY LF",[Blank Date],www.epa.gov/superfund/johnstown-city-landfill,
IL0210090049,JOLIET ARMY AMMUNITION PLANT (LOAD-ASSEMBLY-PACKING AREA),JOLIET,WILL,IL,HWY 53 & ARSENAL AVE, 60434 ,R05,Final NPL,No,No,Yes,Yes,Yes,Yes,9/29/2008,,,,Active,Manufacturing/Processing/Maintenance,Ordnance production,Department of Defense,No,,35.23,Yes,"US ARMY JOLIET ARMY AMMO PLT, JOLIET ARMY AMMO PLT LAP AREA, JOLIET ARMY AMMO PLT LAP AREA, JOLIET ARMY AMMUNITION PLANT (LOAD-ASSEMBLY-PACKING AREA), JOLIET ARMY AMMO PLT LAP AREA, JOLIET ARMY AMMUNITION PLANT LAP AREA, JOLIET ARMY AMMUNITION PLANT (LAP AREA)",12/11/1980,www.epa.gov/superfund/jolietarmy-ammo-assembly,IL0210090049 - ALLIANT TECHSYSTEMS INC
IL7213820460,JOLIET ARMY AMMUNITION PLANT (MANUFACTURING AREA),JOLIET,WILL,IL,6MI S OF ELWOOD OFF RTE 53, 60434 ,R05,Final NPL,No,No,Yes,Yes,Yes,Yes,9/10/2008,,,,Active,Manufacturing/Processing/Maintenance,Ordnance production,Department of Defense,No,,32.08,Yes,"JOLIET ARMY AMMUNITION PLANT MFG, JOLIET ARMY AMMUNITION PLANT (MANUFACTURING AREA), JOLIET ARMY AMMO PLT MFG, JOLIET ARMY AMMO PLT MFG, JOLIET ARMY AMMUNITION PLANT (MFG AREA), JOLIET ARMY AMMO PLT MFG, US ARMY JOLIET ARMY AMMO PLT",12/11/1980,www.epa.gov/superfund/jolietarmy-ammo-manuf,
NYD000813428,"JONES CHEMICALS, INC.",CALEDONIA,LIVINGSTON,NY,100 SUNNY SOL BLVD, 14423 ,R02,Final NPL,No,No,No,Yes,Yes,Yes,9/26/2006,,,,Active,Manufacturing/Processing/Maintenance,Chemicals and allied products,,No,,33.62,No,"JONES CHEMICAL, INC, JONES CHEMICALS, INC., JONES CHEMICAL INC, JONES CHEMICAL, INC",4/1/1980,www.epa.gov/superfund/jones-chemicals,
TXN000605460,JONES ROAD GROUND WATER PLUME,HOUSTON,HARRIS,TX,11600 Jones Road, 77070 ,R06,Final NPL,No,No,No,No,No,No,,,,,Active,Other,Ground water plume site with no identifiable source,,No,,46.5,No,JONES ROAD GW PLUME,4/1/2002,www.epa.gov/superfund/jones-road,
NYD980534556,JONES SANITATION,HYDE PARK,DUTCHESS,NY,CARDINAL RD, 12538 ,R02,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,12/6/2001,,,,Active,Waste Management,Co-disposal landfill (municipal and industrial),,No,,,No,JONES SANITATION,[Blank Date],www.epa.gov/superfund/jones-sanitation,
ORD068782820,JOSEPH FOREST PRODUCTS,JOSEPH,WALLOWA,OR,RUSSELL LANE 1 MI OFF HWY 82, 97846 ,R10,Deleted NPL,Yes,No,Yes,Yes,Not a Groundwater Site,Yes,9/27/1993,,,,Active,Manufacturing/Processing/Maintenance,Lumber and wood products/wood preserving/treatment,,No,,,No,"JOSEPH FOREST PRODUCTS, JOSEPH FOREST PRODUCTS",[Blank Date],www.epa.gov/superfund/joseph-forest-products,
